nta_code,nta_name,dof_name,neighborhood,borough,year,number_of_sales,average_sale_price,median_sale_price,lowest_sale_price,highest_sale_price,hvi
QN0102,Old Astoria-Hallets Point,ASTORIA,Astoria,Queens,2016,204,1031546.6666666666,995000.0,215000,3000000,684484.3544480412
QN0102,Old Astoria-Hallets Point,ASTORIA,Astoria,Queens,2017,204,1169296.6666666667,1150000.0,217500,3815000,750665.5507003722
QN0102,Old Astoria-Hallets Point,ASTORIA,Astoria,Queens,2018,228,1212569.0,1232000.0,200000,7500000,794409.5481274511
QN0102,Old Astoria-Hallets Point,ASTORIA,Astoria,Queens,2019,216,1199036.0,1157500.0,200000,3250000,810890.207402283
QN0102,Old Astoria-Hallets Point,ASTORIA,Astoria,Queens,2020,161,1244085.3333333333,1300000.0,250000,4500000,790067.8206651345
QN0102,Old Astoria-Hallets Point,ASTORIA,Astoria,Queens,2021,268,1184948.3333333333,1200000.0,220000,2900000,768519.860276238
QN0102,Old Astoria-Hallets Point,ASTORIA,Astoria,Queens,2022,304,1317114.3333333333,1248000.0,200000,5775000,771594.6660478231
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2010,176,645120.0,662500.0,200000,2000000,449946.30046970356
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2011,184,652333.6666666666,682000.0,215000,1400000,465458.4226227631
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2012,229,680834.3333333334,676322.0,212500,1800000,478773.79141510045
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2013,238,708273.3333333334,747000.0,200000,1725000,518276.78527184884
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2014,252,849185.0,837500.0,200000,3030000,572514.4351302822
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2015,222,968970.3333333334,930000.0,215000,3300000,615213.0259153965
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2016,204,1031546.6666666666,995000.0,215000,3000000,684484.3544480412
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2017,204,1169296.6666666667,1150000.0,217500,3815000,750665.5507003722
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2018,228,1212569.0,1232000.0,200000,7500000,794409.5481274511
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2019,216,1199036.0,1157500.0,200000,3250000,810890.207402283
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2020,161,1244085.3333333333,1300000.0,250000,4500000,790067.8206651345
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2021,268,1184948.3333333333,1200000.0,220000,2900000,768519.860276238
QN0103,Astoria (Central),ASTORIA,Astoria,Queens,2022,304,1317114.3333333333,1248000.0,200000,5775000,771594.6660478231
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2010,176,645120.0,662500.0,200000,2000000,449946.30046970356
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2011,184,652333.6666666666,682000.0,215000,1400000,465458.4226227631
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2012,229,680834.3333333334,676322.0,212500,1800000,478773.79141510045
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2013,238,708273.3333333334,747000.0,200000,1725000,518276.78527184884
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2014,252,849185.0,837500.0,200000,3030000,572514.4351302822
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2015,222,968970.3333333334,930000.0,215000,3300000,615213.0259153965
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2016,204,1031546.6666666666,995000.0,215000,3000000,684484.3544480412
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2017,204,1169296.6666666667,1150000.0,217500,3815000,750665.5507003722
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2018,228,1212569.0,1232000.0,200000,7500000,794409.5481274511
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2019,216,1199036.0,1157500.0,200000,3250000,810890.207402283
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2020,161,1244085.3333333333,1300000.0,250000,4500000,790067.8206651345
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2021,268,1184948.3333333333,1200000.0,220000,2900000,768519.860276238
QN0104,Astoria (East)-Woodside (North),ASTORIA,Astoria,Queens,2022,304,1317114.3333333333,1248000.0,200000,5775000,771594.6660478231
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2010,176,645120.0,662500.0,200000,2000000,449946.30046970356
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2011,184,652333.6666666666,682000.0,215000,1400000,465458.4226227631
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2012,229,680834.3333333334,676322.0,212500,1800000,478773.79141510045
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2013,238,708273.3333333334,747000.0,200000,1725000,518276.78527184884
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2014,252,849185.0,837500.0,200000,3030000,572514.4351302822
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2015,222,968970.3333333334,930000.0,215000,3300000,615213.0259153965
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2016,204,1031546.6666666666,995000.0,215000,3000000,684484.3544480412
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2017,204,1169296.6666666667,1150000.0,217500,3815000,750665.5507003722
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2018,228,1212569.0,1232000.0,200000,7500000,794409.5481274511
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2019,216,1199036.0,1157500.0,200000,3250000,810890.207402283
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2020,161,1244085.3333333333,1300000.0,250000,4500000,790067.8206651345
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2021,268,1184948.3333333333,1200000.0,220000,2900000,768519.860276238
QN0191,Astoria Park,ASTORIA,Astoria,Queens,2022,304,1317114.3333333333,1248000.0,200000,5775000,771594.6660478231
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2010,70,519034.0,531750.0,161226,756000,382463.8902908999
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2010,70,519034.0,531750.0,161226,756000,409637.97096366546
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2011,52,559058.1666666666,539750.0,156000,980000,389429.13093515945
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2011,52,559058.1666666666,539750.0,156000,980000,399160.818897554
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2012,62,576143.6666666666,527500.0,249000,1400000,406760.48694528587
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2012,62,576143.6666666666,527500.0,249000,1400000,399023.6945231629
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2013,90,578042.0,554250.0,215000,1260000,440476.10039400606
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2013,90,578042.0,554250.0,215000,1260000,402597.7692441286
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2014,74,649485.0,596247.5,220000,4350000,486865.34288288496
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2014,74,649485.0,596247.5,220000,4350000,415416.8314891716
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2015,88,768519.6666666666,853875.0,200000,1450000,525648.6667907372
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2015,88,768519.6666666666,853875.0,200000,1450000,436861.2727349831
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2016,81,768477.2,877000.0,300000,1550000,586595.5693563559
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2016,81,768477.2,877000.0,300000,1550000,479110.8809798775
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2017,88,883539.4,877500.0,200000,1900000,628190.2658508194
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2017,88,883539.4,877500.0,200000,1900000,536043.7340482954
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2018,81,949196.6666666666,882500.0,217500,1700000,678538.561446457
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2018,81,949196.6666666666,882500.0,217500,1700000,581679.8822155433
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2019,69,878105.8,914000.0,207500,1655000,673601.1546804738
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2019,69,878105.8,914000.0,207500,1655000,612947.7016872043
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2020,65,865016.4,990000.0,308221,1675000,629566.9487768827
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2020,65,865016.4,990000.0,308221,1675000,610250.7202264555
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2021,99,952792.0,972000.0,202836,1920000,632446.5980034875
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2021,99,952792.0,972000.0,202836,1920000,618980.4452451168
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2022,78,1131758.8,1282000.0,225000,4775000,621795.4523163685
QN0202,Sunnyside,SUNNYSIDE,Sunnyside,Queens,2022,78,1131758.8,1282000.0,225000,4775000,660300.2087782557
QN0203,Woodside,WOODSIDE,Woodside,Queens,2010,79,558189.6666666666,548500.0,162000,1069162,307805.3784422124
QN0203,Woodside,WOODSIDE,Woodside,Queens,2011,71,619946.6666666666,597500.0,185000,1170000,313286.43372935255
QN0203,Woodside,WOODSIDE,Woodside,Queens,2012,72,581935.6666666666,542500.0,236000,2000000,328885.58368705324
QN0203,Woodside,WOODSIDE,Woodside,Queens,2013,75,662018.6666666666,617500.0,200000,1849529,354439.86576649104
QN0203,Woodside,WOODSIDE,Woodside,Queens,2014,67,715794.0,720000.0,200000,1415367,386925.18933772383
QN0203,Woodside,WOODSIDE,Woodside,Queens,2015,77,761024.0,719000.0,200000,1720000,410355.39656841365
QN0203,Woodside,WOODSIDE,Woodside,Queens,2016,68,917701.6666666666,834000.0,207050,2804340,454068.3153332291
QN0203,Woodside,WOODSIDE,Woodside,Queens,2017,65,913065.0,950000.0,340000,1620000,512398.3001721587
QN0203,Woodside,WOODSIDE,Woodside,Queens,2018,67,942680.6666666666,1019500.0,211250,1600000,601274.3906308911
QN0203,Woodside,WOODSIDE,Woodside,Queens,2019,71,1048516.3333333334,1014750.0,200000,3200000,608559.6247506831
QN0203,Woodside,WOODSIDE,Woodside,Queens,2020,48,1063316.6666666667,1050000.0,250000,1870000,617187.6589113019
QN0203,Woodside,WOODSIDE,Woodside,Queens,2021,73,1001965.6666666666,995000.0,395000,1648156,616594.9549229774
QN0203,Woodside,WOODSIDE,Woodside,Queens,2022,74,1049956.3333333333,1139000.0,400000,1650000,628631.268545144
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2010,70,519034.0,531750.0,161226,756000,382463.8902908999
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2010,70,519034.0,531750.0,161226,756000,409637.97096366546
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2011,52,559058.1666666666,539750.0,156000,980000,389429.13093515945
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2011,52,559058.1666666666,539750.0,156000,980000,399160.818897554
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2012,62,576143.6666666666,527500.0,249000,1400000,406760.48694528587
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2012,62,576143.6666666666,527500.0,249000,1400000,399023.6945231629
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2013,90,578042.0,554250.0,215000,1260000,440476.10039400606
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2013,90,578042.0,554250.0,215000,1260000,402597.7692441286
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2014,74,649485.0,596247.5,220000,4350000,486865.34288288496
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2014,74,649485.0,596247.5,220000,4350000,415416.8314891716
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2015,88,768519.6666666666,853875.0,200000,1450000,525648.6667907372
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2015,88,768519.6666666666,853875.0,200000,1450000,436861.2727349831
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2016,81,768477.2,877000.0,300000,1550000,586595.5693563559
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2016,81,768477.2,877000.0,300000,1550000,479110.8809798775
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2017,88,883539.4,877500.0,200000,1900000,628190.2658508194
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2017,88,883539.4,877500.0,200000,1900000,536043.7340482954
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2018,81,949196.6666666666,882500.0,217500,1700000,678538.561446457
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2018,81,949196.6666666666,882500.0,217500,1700000,581679.8822155433
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2019,69,878105.8,914000.0,207500,1655000,673601.1546804738
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2019,69,878105.8,914000.0,207500,1655000,612947.7016872043
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2020,65,865016.4,990000.0,308221,1675000,629566.9487768827
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2020,65,865016.4,990000.0,308221,1675000,610250.7202264555
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2021,99,952792.0,972000.0,202836,1920000,632446.5980034875
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2021,99,952792.0,972000.0,202836,1920000,618980.4452451168
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2022,78,1131758.8,1282000.0,225000,4775000,621795.4523163685
QN0261,Sunnyside Yards (South),SUNNYSIDE,Sunnyside,Queens,2022,78,1131758.8,1282000.0,225000,4775000,660300.2087782557
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2010,192,549361.6666666666,509125.0,200000,995000,298318.9260799611
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2011,161,564232.0,555000.0,150000,960000,306424.4083252156
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2012,190,549611.3333333334,515625.0,204500,990000,312400.5471305557
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2013,201,585258.6666666666,570000.0,200000,1050000,332145.1040872594
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2014,226,708687.6666666666,645000.0,200000,2100000,353698.40035947785
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2015,212,720685.6666666666,700000.0,200000,1560000,365765.2592525205
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2016,191,812693.3333333334,770000.0,200000,1510000,411501.716988656
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2017,215,910578.0,822500.0,200000,1790000,468043.499874614
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2018,229,927618.3333333334,898888.0,238850,1728000,541659.5188913745
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2019,219,921753.3333333334,900000.0,202800,1950000,558004.1353376074
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2020,136,969387.3333333334,905000.0,260000,1900000,573559.447953387
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2021,213,1029009.0,910000.0,200000,2100000,596402.2911866686
QN0301,Jackson Heights,JACKSON HEIGHTS,Jackson Heights,Queens,2022,223,1098364.0,997500.0,230000,2665000,594616.9369285215
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2010,134,470572.6666666667,465000.0,200000,870000,396732.7257814797
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2011,106,469590.6666666667,477500.0,151553,865512,398710.2256929855
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2012,117,522343.6666666667,524000.0,206000,1579758,400123.4671141077
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2013,120,524278.6666666667,525000.0,200000,1575000,421531.2883296416
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2014,128,583245.3333333334,582500.0,201148,997885,467932.0044280414
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2015,125,580453.3333333334,600000.0,229000,1180000,508904.4363520644
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2016,150,663448.0,706033.0,200000,1294000,565470.0263963159
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2017,140,766461.0,817537.0,250000,1415000,634313.0751736447
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2018,132,868624.0,865512.0,280000,1445000,693376.377170756
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2019,120,838298.0,869843.0,200000,1578288,753068.6881009609
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2020,99,802200.0,850000.0,200000,1890000,771997.1295852838
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2021,89,954779.3333333334,992500.0,330000,1580000,790987.4071946583
QN0302,East Elmhurst,EAST ELMHURST,East Elmhurst,Queens,2022,97,1000089.6666666666,1022500.0,218102,1950000,827359.6557370826
QN0303,North Corona,CORONA,Corona,Queens,2010,179,531197.0,500000.0,200000,989040,274791.2940381722
QN0303,North Corona,CORONA,Corona,Queens,2011,174,488396.0,420000.0,150000,997885,277999.06769573246
QN0303,North Corona,CORONA,Corona,Queens,2012,157,511364.0,480000.0,200000,1270000,278858.5118476841
QN0303,North Corona,CORONA,Corona,Queens,2013,184,553360.3333333334,560000.0,203000,1360000,289227.14586413745
QN0303,North Corona,CORONA,Corona,Queens,2014,228,628210.6666666666,629750.0,200000,1550000,322583.9979064289
QN0303,North Corona,CORONA,Corona,Queens,2015,218,691567.6666666666,700000.0,205000,5000000,358098.5173785854
QN0303,North Corona,CORONA,Corona,Queens,2016,226,789494.3333333334,800000.0,220000,1700000,403799.1882976188
QN0303,North Corona,CORONA,Corona,Queens,2017,217,847385.0,900000.0,225000,1750000,443658.72133500857
QN0303,North Corona,CORONA,Corona,Queens,2018,196,870381.3333333334,937500.0,200000,1946500,487807.5840028114
QN0303,North Corona,CORONA,Corona,Queens,2019,160,1287320.0,916425.0,210000,19900000,518431.0758037027
QN0303,North Corona,CORONA,Corona,Queens,2020,92,947762.0,935000.0,309270,1664839,519219.8044398874
QN0303,North Corona,CORONA,Corona,Queens,2021,156,970618.3333333334,992500.0,240000,1950000,517001.438891568
QN0303,North Corona,CORONA,Corona,Queens,2022,176,1112115.3333333333,1084500.0,257000,2350000,507926.66605887114
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2010,217,639895.6666666666,580000.0,150000,1660000,338348.98291373294
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2011,209,617339.6666666666,550525.0,175000,2570000,346018.01537119644
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2012,195,642710.6666666666,592500.0,225000,1537375,362598.89266514033
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2013,195,697810.3333333334,648000.0,220000,1400000,387306.2390719774
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2014,221,777471.3333333334,750000.0,222000,2512375,419764.9177098148
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2015,222,795696.3333333334,775000.0,210000,2000000,434009.1208601534
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2016,200,893250.3333333334,850000.0,230000,4150000,474553.39471844374
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2017,193,950336.3333333334,950000.0,258570,2550000,520436.2928818883
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2018,190,1019943.0,970000.0,237000,2570000,584163.1121287526
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2019,183,1077320.3333333333,989000.0,228500,2600000,622897.6104220424
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2020,119,1054435.3333333333,988800.0,478750,1800000,623478.614172732
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2021,192,1043195.3333333334,990000.0,200000,1780000,590275.3220685987
QN0401,Elmhurst,ELMHURST,Elmhurst,Queens,2022,189,1158280.6666666667,1070000.0,265000,5900000,577991.7571337075
QN0402,Corona,CORONA,Corona,Queens,2010,179,531197.0,500000.0,200000,989040,274791.2940381722
QN0402,Corona,CORONA,Corona,Queens,2011,174,488396.0,420000.0,150000,997885,277999.06769573246
QN0402,Corona,CORONA,Corona,Queens,2012,157,511364.0,480000.0,200000,1270000,278858.5118476841
QN0402,Corona,CORONA,Corona,Queens,2013,184,553360.3333333334,560000.0,203000,1360000,289227.14586413745
QN0402,Corona,CORONA,Corona,Queens,2014,228,628210.6666666666,629750.0,200000,1550000,322583.9979064289
QN0402,Corona,CORONA,Corona,Queens,2015,218,691567.6666666666,700000.0,205000,5000000,358098.5173785854
QN0402,Corona,CORONA,Corona,Queens,2016,226,789494.3333333334,800000.0,220000,1700000,403799.1882976188
QN0402,Corona,CORONA,Corona,Queens,2017,217,847385.0,900000.0,225000,1750000,443658.72133500857
QN0402,Corona,CORONA,Corona,Queens,2018,196,870381.3333333334,937500.0,200000,1946500,487807.5840028114
QN0402,Corona,CORONA,Corona,Queens,2019,160,1287320.0,916425.0,210000,19900000,518431.0758037027
QN0402,Corona,CORONA,Corona,Queens,2020,92,947762.0,935000.0,309270,1664839,519219.8044398874
QN0402,Corona,CORONA,Corona,Queens,2021,156,970618.3333333334,992500.0,240000,1950000,517001.438891568
