,GEOID,tract,NTA2020,NTAName,Total Estimate,White alone Estimate,Black or African American alone Estimate,American Indian and Alaska Native alone Estimate,Asian alone Estimate,Native Hawaiian and Other Pacific Islander alone Estimate,Some Other Race alone Estimate,Two or More Races Estimate,Two races including Some Other Race Estimate,"Two races excluding Some Other Race, and three or more races Estimate",Median Income In The Past 12 Months (In 2020 Inflation-Adjusted Dollars)
1375,36047026900,026900,BK0301,Bedford-Stuyvesant (West),3365.0,709.0,1995.0,0.0,200.0,0.0,35.0,426.0,244.0,182.0,42392.0
1376,36047027000,027000,BK1101,Bensonhurst,2147.0,1498.0,0.0,22.0,477.0,0.0,134.0,16.0,7.0,9.0,22237.0
1377,36047027100,027100,BK0302,Bedford-Stuyvesant (East),3351.0,712.0,2291.0,0.0,261.0,0.0,22.0,65.0,25.0,40.0,41330.0
1378,36047027200,027200,BK1101,Bensonhurst,3725.0,2025.0,0.0,0.0,1159.0,0.0,448.0,93.0,80.0,13.0,25833.0
1379,36047027300,027300,BK0302,Bedford-Stuyvesant (East),3651.0,621.0,2733.0,14.0,120.0,0.0,1.0,162.0,13.0,149.0,36702.0
1380,36047027400,027400,BK1101,Bensonhurst,3377.0,1365.0,29.0,0.0,1518.0,0.0,273.0,192.0,148.0,44.0,21141.0
1381,36047027500,027500,BK0302,Bedford-Stuyvesant (East),4711.0,944.0,3134.0,0.0,307.0,0.0,157.0,169.0,31.0,138.0,43043.0
1382,36047027600,027600,BK1101,Bensonhurst,3638.0,1195.0,29.0,0.0,1301.0,0.0,805.0,308.0,192.0,116.0,24002.0
1383,36047027700,027700,BK0302,Bedford-Stuyvesant (East),4449.0,637.0,3218.0,32.0,62.0,0.0,190.0,310.0,22.0,288.0,33929.0
1384,36047027800,027800,BK1101,Bensonhurst,3141.0,1277.0,62.0,0.0,1592.0,0.0,210.0,0.0,0.0,0.0,30793.0
1385,36047027900,027900,BK0302,Bedford-Stuyvesant (East),3548.0,820.0,2276.0,0.0,66.0,0.0,61.0,325.0,141.0,184.0,35994.0
1386,36047028000,028000,BK1102,Bath Beach,1869.0,718.0,103.0,0.0,851.0,0.0,188.0,9.0,8.0,1.0,37656.0
1387,36047028100,028100,BK0302,Bedford-Stuyvesant (East),4738.0,809.0,2684.0,70.0,79.0,0.0,816.0,280.0,14.0,266.0,25916.0
1388,36047028200,028200,BK1102,Bath Beach,3605.0,1675.0,346.0,13.0,1502.0,0.0,15.0,54.0,0.0,54.0,31108.0
1389,36047028300,028300,BK0302,Bedford-Stuyvesant (East),3701.0,1015.0,1644.0,0.0,106.0,0.0,602.0,334.0,209.0,125.0,17936.0
1390,36047028400,028400,BK1101,Bensonhurst,3440.0,1811.0,44.0,41.0,1137.0,0.0,335.0,72.0,0.0,72.0,24752.0
1391,36047028501,028501,BK0302,Bedford-Stuyvesant (East),386.0,174.0,20.0,0.0,55.0,0.0,127.0,10.0,10.0,0.0,25625.0
1392,36047028502,028502,BK0302,Bedford-Stuyvesant (East),2937.0,142.0,1989.0,16.0,30.0,0.0,518.0,242.0,96.0,146.0,22672.0
1393,36047028600,028600,BK1102,Bath Beach,5257.0,2664.0,41.0,85.0,1169.0,0.0,555.0,743.0,298.0,445.0,23138.0
1394,36047028700,028700,BK0302,Bedford-Stuyvesant (East),3308.0,893.0,1449.0,42.0,288.0,0.0,263.0,373.0,348.0,25.0,35236.0
1395,36047028800,028800,BK1101,Bensonhurst,3422.0,1337.0,18.0,0.0,1490.0,0.0,560.0,17.0,0.0,17.0,21468.0
1396,36047029000,029000,BK1101,Bensonhurst,3539.0,2337.0,0.0,0.0,688.0,0.0,304.0,210.0,19.0,191.0,25129.0
1397,36047029100,029100,BK0302,Bedford-Stuyvesant (East),3232.0,843.0,2110.0,0.0,31.0,0.0,175.0,73.0,0.0,73.0,35698.0
1398,36047029200,029200,BK1102,Bath Beach,2776.0,1298.0,16.0,0.0,824.0,0.0,505.0,133.0,5.0,128.0,24648.0
1399,36047029300,029300,BK0302,Bedford-Stuyvesant (East),3353.0,453.0,2343.0,0.0,223.0,0.0,247.0,87.0,36.0,51.0,26991.0
1400,36047029400,029400,BK1103,Gravesend (West),2494.0,1296.0,241.0,0.0,610.0,0.0,46.0,301.0,82.0,219.0,19325.0
1401,36047029500,029500,BK0302,Bedford-Stuyvesant (East),4212.0,931.0,2723.0,0.0,234.0,0.0,94.0,230.0,0.0,230.0,41207.0
1402,36047029600,029600,BK1103,Gravesend (West),5246.0,3215.0,41.0,0.0,1391.0,0.0,479.0,120.0,22.0,98.0,24985.0
1403,36047029700,029700,BK0302,Bedford-Stuyvesant (East),4412.0,777.0,3328.0,0.0,32.0,21.0,23.0,231.0,48.0,183.0,44536.0
1404,36047029800,029800,BK1103,Gravesend (West),3734.0,1223.0,144.0,0.0,1708.0,0.0,508.0,151.0,0.0,151.0,20353.0
1405,36047029900,029900,BK0302,Bedford-Stuyvesant (East),2297.0,307.0,1455.0,2.0,70.0,0.0,367.0,96.0,22.0,74.0,28654.0
1406,36047030000,030000,BK1103,Gravesend (West),3997.0,1217.0,214.0,15.0,1809.0,0.0,705.0,37.0,0.0,37.0,26147.0
1407,36047030100,030100,BK1601,Ocean Hill,3021.0,501.0,2284.0,37.0,67.0,0.0,76.0,56.0,56.0,0.0,38484.0
1408,36047030200,030200,BK1103,Gravesend (West),4419.0,1485.0,63.0,0.0,2741.0,0.0,0.0,130.0,0.0,130.0,30836.0
1409,36047030300,030300,BK1601,Ocean Hill,4864.0,366.0,3797.0,0.0,46.0,0.0,498.0,157.0,101.0,56.0,28545.0
1410,36047030400,030400,BK1103,Gravesend (West),4358.0,1515.0,155.0,0.0,1883.0,0.0,428.0,377.0,0.0,377.0,23172.0
1411,36047030500,030500,BK0802,Crown Heights (North),6806.0,3442.0,2068.0,0.0,333.0,0.0,132.0,831.0,189.0,642.0,50540.0
1412,36047030600,030600,BK1301,Gravesend (South),1852.0,995.0,8.0,0.0,675.0,0.0,129.0,45.0,25.0,20.0,24643.0
1413,36047030700,030700,BK0802,Crown Heights (North),7084.0,854.0,5777.0,0.0,0.0,0.0,303.0,150.0,112.0,38.0,23895.0
1414,36047030800,030800,BK1301,Gravesend (South),2035.0,1391.0,0.0,0.0,571.0,0.0,73.0,0.0,0.0,0.0,32734.0
1415,36047030900,030900,BK0802,Crown Heights (North),2302.0,134.0,1816.0,0.0,90.0,0.0,42.0,220.0,23.0,197.0,34878.0
1416,36047031100,031100,BK0802,Crown Heights (North),2991.0,541.0,2228.0,0.0,60.0,0.0,73.0,89.0,2.0,87.0,30878.0
1417,36047031300,031300,BK0802,Crown Heights (North),4943.0,916.0,3374.0,20.0,123.0,0.0,261.0,249.0,90.0,159.0,42464.0
1418,36047031401,031401,BK1301,Gravesend (South),4972.0,3190.0,15.0,30.0,1342.0,0.0,395.0,0.0,0.0,0.0,33456.0
1419,36047031402,031402,BK1391,Calvert Vaux Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1420,36047031500,031500,BK0802,Crown Heights (North),5140.0,2233.0,2268.0,0.0,202.0,0.0,122.0,315.0,5.0,310.0,42160.0
1421,36047031701,031701,BK0802,Crown Heights (North),3671.0,1181.0,2098.0,0.0,101.0,0.0,91.0,200.0,45.0,155.0,54322.0
1422,36047031702,031702,BK0802,Crown Heights (North),3744.0,1290.0,1664.0,0.0,147.0,0.0,62.0,581.0,267.0,314.0,51821.0
1423,36047031900,031900,BK0901,Crown Heights (South),2847.0,1376.0,1374.0,0.0,25.0,0.0,27.0,45.0,11.0,34.0,41083.0
1424,36047032100,032100,BK0901,Crown Heights (South),5396.0,1226.0,3220.0,0.0,166.0,0.0,784.0,0.0,0.0,0.0,31811.0
1425,36047032300,032300,BK0901,Crown Heights (South),3542.0,941.0,2486.0,0.0,21.0,0.0,68.0,26.0,0.0,26.0,36031.0
1426,36047032500,032500,BK0901,Crown Heights (South),5888.0,629.0,4683.0,0.0,150.0,0.0,212.0,214.0,48.0,166.0,32005.0
1427,36047032600,032600,BK1302,Coney Island-Sea Gate,6794.0,1337.0,2275.0,0.0,1088.0,0.0,1038.0,1056.0,308.0,748.0,20529.0
1428,36047032800,032800,BK1302,Coney Island-Sea Gate,2586.0,438.0,905.0,0.0,690.0,0.0,533.0,20.0,20.0,0.0,28359.0
1429,36047032900,032900,BK0902,Prospect Lefferts Gardens-Wingate,6083.0,2882.0,2733.0,0.0,115.0,0.0,268.0,85.0,0.0,85.0,20504.0
1430,36047033000,033000,BK1302,Coney Island-Sea Gate,4821.0,1243.0,2333.0,0.0,420.0,0.0,408.0,417.0,79.0,338.0,13553.0
1431,36047033100,033100,BK0901,Crown Heights (South),4168.0,2296.0,1842.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,25793.0
1432,36047033300,033300,BK0901,Crown Heights (South),4579.0,3230.0,1012.0,17.0,10.0,0.0,280.0,30.0,0.0,30.0,26778.0
1433,36047033500,033500,BK0901,Crown Heights (South),3094.0,1838.0,1091.0,0.0,13.0,0.0,102.0,50.0,43.0,7.0,28885.0
1434,36047033600,033600,BK1302,Coney Island-Sea Gate,4701.0,3896.0,175.0,0.0,371.0,0.0,148.0,111.0,20.0,91.0,30546.0
1435,36047033701,033701,BK0802,Crown Heights (North),2211.0,859.0,1061.0,48.0,6.0,0.0,216.0,21.0,0.0,21.0,30125.0
1436,36047033702,033702,BK0901,Crown Heights (South),1669.0,1166.0,367.0,0.0,67.0,0.0,69.0,0.0,0.0,0.0,38385.0
1437,36047033900,033900,BK0802,Crown Heights (North),4398.0,722.0,3116.0,0.0,284.0,0.0,87.0,189.0,96.0,93.0,37785.0
1438,36047034000,034000,BK1302,Coney Island-Sea Gate,1991.0,855.0,841.0,0.0,97.0,0.0,146.0,52.0,24.0,28.0,12359.0
1439,36047034100,034100,BK0802,Crown Heights (North),3194.0,662.0,2185.0,0.0,37.0,0.0,85.0,225.0,184.0,41.0,32199.0
1440,36047034200,034200,BK1302,Coney Island-Sea Gate,6151.0,2040.0,2169.0,0.0,89.0,0.0,1608.0,245.0,93.0,152.0,14675.0
1441,36047034300,034300,BK0802,Crown Heights (North),4942.0,625.0,3379.0,0.0,23.0,0.0,833.0,82.0,0.0,82.0,17321.0
1442,36047034500,034500,BK0802,Crown Heights (North),2924.0,851.0,1586.0,0.0,29.0,0.0,202.0,256.0,46.0,210.0,26335.0
1443,36047034700,034700,BK0802,Crown Heights (North),3496.0,311.0,2840.0,0.0,75.0,0.0,259.0,11.0,3.0,8.0,24081.0
1444,36047034800,034800,BK1302,Coney Island-Sea Gate,3055.0,663.0,239.0,0.0,544.0,0.0,1573.0,36.0,29.0,7.0,31726.0
1445,36047034901,034901,BK0802,Crown Heights (North),2023.0,216.0,1559.0,0.0,63.0,0.0,51.0,134.0,23.0,111.0,21157.0
1446,36047034902,034902,BK0901,Crown Heights (South),4320.0,763.0,3366.0,0.0,97.0,0.0,37.0,57.0,8.0,49.0,29707.0
1447,36047035000,035000,BK1302,Coney Island-Sea Gate,2971.0,2948.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,21955.0
1448,36047035101,035101,BK0802,Crown Heights (North),2330.0,183.0,1472.0,0.0,111.0,0.0,411.0,153.0,63.0,90.0,21429.0
1449,36047035102,035102,BK0901,Crown Heights (South),2320.0,810.0,1372.0,0.0,23.0,0.0,71.0,44.0,0.0,44.0,30829.0
1450,36047035200,035200,BK1302,Coney Island-Sea Gate,1162.0,757.0,273.0,0.0,86.0,0.0,41.0,5.0,5.0,0.0,11368.0
1451,36047035301,035301,BK0802,Crown Heights (North),2559.0,616.0,1690.0,0.0,43.0,16.0,80.0,114.0,11.0,103.0,24596.0
1452,36047035302,035302,BK0901,Crown Heights (South),2725.0,598.0,1851.0,0.0,71.0,0.0,205.0,0.0,0.0,0.0,28958.0
1453,36047035500,035500,BK0901,Crown Heights (South),5499.0,1133.0,3934.0,0.0,0.0,0.0,259.0,173.0,28.0,145.0,24330.0
1454,36047035601,035601,BK1302,Coney Island-Sea Gate,2553.0,2305.0,158.0,0.0,0.0,7.0,5.0,78.0,11.0,67.0,15511.0
1455,36047035602,035602,BK1302,Coney Island-Sea Gate,5586.0,5022.0,3.0,0.0,71.0,0.0,0.0,490.0,0.0,490.0,28069.0
1456,36047035701,035701,BK0802,Crown Heights (North),2317.0,145.0,1897.0,0.0,9.0,0.0,133.0,133.0,58.0,75.0,27330.0
1457,36047035702,035702,BK0891,Lincoln Terrace Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1458,36047035900,035900,BK0802,Crown Heights (North),5718.0,330.0,4603.0,16.0,285.0,0.0,339.0,145.0,47.0,98.0,27121.0
1459,36047036001,036001,BK1303,Brighton Beach,3156.0,2697.0,8.0,0.0,19.0,0.0,34.0,398.0,0.0,398.0,19221.0
1460,36047036002,036002,BK1303,Brighton Beach,3878.0,3370.0,28.0,0.0,81.0,0.0,1.0,398.0,14.0,384.0,15047.0
1461,36047036100,036100,BK1601,Ocean Hill,2834.0,300.0,1927.0,0.0,36.0,0.0,462.0,109.0,75.0,34.0,19122.0
1462,36047036200,036200,BK1303,Brighton Beach,3678.0,1805.0,91.0,42.0,636.0,0.0,707.0,397.0,30.0,367.0,25658.0
1463,36047036300,036300,BK1601,Ocean Hill,5109.0,305.0,4053.0,0.0,38.0,0.0,617.0,96.0,60.0,36.0,22455.0
1464,36047036400,036400,BK1303,Brighton Beach,2325.0,1415.0,19.0,4.0,388.0,0.0,392.0,107.0,5.0,102.0,26838.0
1465,36047036501,036501,BK1601,Ocean Hill,3564.0,20.0,3323.0,0.0,27.0,0.0,194.0,0.0,0.0,0.0,38333.0
1466,36047036900,036900,BK1601,Ocean Hill,6056.0,938.0,3669.0,0.0,99.0,0.0,1263.0,87.0,56.0,31.0,25174.0
1467,36047037000,037000,BK1301,Gravesend (South),4016.0,2619.0,10.0,2.0,1282.0,0.0,0.0,103.0,86.0,17.0,34313.0
1468,36047037100,037100,BK1601,Ocean Hill,4689.0,648.0,3709.0,0.0,0.0,0.0,149.0,183.0,47.0,136.0,42748.0
1469,36047037300,037300,BK1601,Ocean Hill,4358.0,897.0,2755.0,38.0,127.0,0.0,382.0,159.0,14.0,145.0,33602.0
1470,36047037401,037401,BK1301,Gravesend (South),4679.0,3186.0,389.0,0.0,412.0,0.0,391.0,301.0,25.0,276.0,36719.0
1471,36047037402,037402,BK1301,Gravesend (South),4661.0,2379.0,177.0,0.0,1058.0,0.0,711.0,336.0,15.0,321.0,24427.0
1472,36047037500,037500,BK0302,Bedford-Stuyvesant (East),3232.0,643.0,1567.0,80.0,220.0,0.0,467.0,255.0,158.0,97.0,38737.0
1473,36047037700,037700,BK0302,Bedford-Stuyvesant (East),4575.0,659.0,3267.0,0.0,138.0,0.0,267.0,244.0,24.0,220.0,39327.0
1474,36047037900,037900,BK0302,Bedford-Stuyvesant (East),4671.0,408.0,3838.0,0.0,49.0,0.0,267.0,109.0,19.0,90.0,29593.0
1475,36047038100,038100,BK0302,Bedford-Stuyvesant (East),5351.0,892.0,3753.0,0.0,139.0,0.0,371.0,196.0,7.0,189.0,35857.0
1476,36047038200,038200,BK1301,Gravesend (South),5714.0,570.0,2609.0,0.0,1249.0,0.0,1089.0,197.0,0.0,197.0,11035.0
1477,36047038300,038300,BK0302,Bedford-Stuyvesant (East),4737.0,892.0,3141.0,13.0,356.0,0.0,131.0,204.0,79.0,125.0,42608.0
1478,36047038500,038500,BK0302,Bedford-Stuyvesant (East),4324.0,557.0,2737.0,29.0,201.0,0.0,150.0,650.0,611.0,39.0,47668.0
1479,36047038600,038600,BK1501,Gravesend (East)-Homecrest,3448.0,1603.0,1.0,0.0,1181.0,0.0,518.0,145.0,72.0,73.0,30240.0
1480,36047038800,038800,BK1501,Gravesend (East)-Homecrest,4419.0,3292.0,455.0,0.0,456.0,0.0,208.0,8.0,0.0,8.0,37835.0
1481,36047038900,038900,BK0401,Bushwick (West),3007.0,1641.0,217.0,0.0,265.0,0.0,738.0,146.0,89.0,57.0,35754.0
1482,36047039000,039000,BK1501,Gravesend (East)-Homecrest,2486.0,2184.0,7.0,0.0,99.0,0.0,133.0,63.0,0.0,63.0,34082.0
1483,36047039100,039100,BK0401,Bushwick (West),3536.0,1372.0,376.0,13.0,297.0,0.0,1190.0,288.0,226.0,62.0,40333.0
1484,36047039200,039200,BK1501,Gravesend (East)-Homecrest,3108.0,2666.0,240.0,0.0,134.0,0.0,68.0,0.0,0.0,0.0,30456.0
1485,36047039400,039400,BK1501,Gravesend (East)-Homecrest,2240.0,1845.0,61.0,0.0,70.0,0.0,131.0,133.0,0.0,133.0,20556.0
1486,36047039600,039600,BK1501,Gravesend (East)-Homecrest,1910.0,1653.0,0.0,0.0,40.0,166.0,7.0,44.0,38.0,6.0,39861.0
1487,36047039700,039700,BK0402,Bushwick (East),3342.0,906.0,1555.0,0.0,47.0,0.0,662.0,172.0,133.0,39.0,31711.0
1488,36047039800,039800,BK1501,Gravesend (East)-Homecrest,2845.0,921.0,0.0,0.0,1353.0,0.0,325.0,246.0,0.0,246.0,21179.0
1489,36047039900,039900,BK0402,Bushwick (East),4229.0,850.0,1779.0,10.0,16.0,20.0,1165.0,389.0,188.0,201.0,26310.0
1490,36047040000,040000,BK1103,Gravesend (West),2906.0,1354.0,17.0,0.0,1247.0,11.0,270.0,7.0,0.0,7.0,30407.0
1491,36047040100,040100,BK0402,Bushwick (East),3203.0,893.0,1592.0,18.0,101.0,0.0,511.0,88.0,33.0,55.0,25417.0
1492,36047040200,040200,BK1103,Gravesend (West),2844.0,1035.0,0.0,9.0,1468.0,0.0,184.0,148.0,0.0,148.0,28977.0
1493,36047040300,040300,BK0402,Bushwick (East),3697.0,916.0,2178.0,119.0,116.0,0.0,154.0,214.0,118.0,96.0,31329.0
1494,36047040400,040400,BK1103,Gravesend (West),2355.0,989.0,19.0,13.0,1246.0,0.0,28.0,60.0,29.0,31.0,37951.0
1495,36047040500,040500,BK0402,Bushwick (East),1512.0,411.0,664.0,0.0,49.0,0.0,340.0,48.0,2.0,46.0,31225.0
1496,36047040600,040600,BK1103,Gravesend (West),3642.0,1351.0,53.0,0.0,1804.0,0.0,372.0,62.0,0.0,62.0,23442.0
1497,36047040700,040700,BK0471,The Evergreens Cemetery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1498,36047040800,040800,BK1103,Gravesend (West),3485.0,1242.0,20.0,0.0,1689.0,0.0,424.0,110.0,0.0,110.0,42814.0
1499,36047040900,040900,BK0402,Bushwick (East),3829.0,1017.0,833.0,147.0,33.0,0.0,1781.0,18.0,0.0,18.0,25602.0
1500,36047041000,041000,BK1103,Gravesend (West),2004.0,1480.0,22.0,0.0,480.0,0.0,6.0,16.0,0.0,16.0,37500.0
1501,36047041100,041100,BK0402,Bushwick (East),3050.0,839.0,976.0,0.0,43.0,0.0,814.0,378.0,233.0,145.0,23821.0
1502,36047041200,041200,BK1103,Gravesend (West),3404.0,1879.0,0.0,22.0,1121.0,0.0,278.0,104.0,0.0,104.0,32179.0
1503,36047041300,041300,BK0402,Bushwick (East),3743.0,1298.0,1316.0,0.0,432.0,0.0,519.0,178.0,108.0,70.0,36078.0
1504,36047041401,041401,BK1501,Gravesend (East)-Homecrest,1541.0,1205.0,7.0,0.0,96.0,0.0,233.0,0.0,0.0,0.0,35648.0
1505,36047041402,041402,BK1501,Gravesend (East)-Homecrest,1829.0,1355.0,0.0,0.0,0.0,3.0,316.0,155.0,78.0,77.0,24875.0
1506,36047041500,041500,BK0402,Bushwick (East),4112.0,1032.0,1434.0,28.0,139.0,0.0,1190.0,289.0,191.0,98.0,32262.0
1507,36047041600,041600,BK1501,Gravesend (East)-Homecrest,2343.0,1704.0,34.0,0.0,139.0,0.0,435.0,31.0,0.0,31.0,26910.0
1508,36047041700,041700,BK0402,Bushwick (East),3221.0,999.0,667.0,0.0,141.0,0.0,1086.0,328.0,234.0,94.0,21304.0
1509,36047041800,041800,BK1501,Gravesend (East)-Homecrest,2859.0,2476.0,16.0,0.0,173.0,0.0,97.0,97.0,0.0,97.0,26389.0
1510,36047041900,041900,BK0402,Bushwick (East),3914.0,870.0,1278.0,57.0,248.0,0.0,1311.0,150.0,150.0,0.0,21995.0
1511,36047042100,042100,BK0401,Bushwick (West),4239.0,1330.0,328.0,0.0,134.0,0.0,2082.0,365.0,212.0,153.0,31640.0
1512,36047042200,042200,BK1501,Gravesend (East)-Homecrest,3545.0,2139.0,96.0,21.0,140.0,0.0,728.0,421.0,0.0,421.0,28996.0
1513,36047042300,042300,BK0401,Bushwick (West),3840.0,1684.0,429.0,23.0,231.0,0.0,1293.0,180.0,148.0,32.0,38018.0
1514,36047042400,042400,BK1103,Gravesend (West),3342.0,1421.0,9.0,25.0,1304.0,0.0,521.0,62.0,9.0,53.0,25313.0
1515,36047042500,042500,BK0401,Bushwick (West),3321.0,1504.0,348.0,0.0,76.0,0.0,1176.0,217.0,34.0,183.0,37107.0
1516,36047042600,042600,BK1103,Gravesend (West),4129.0,1935.0,93.0,0.0,1525.0,0.0,409.0,167.0,26.0,141.0,21531.0
1517,36047042700,042700,BK0401,Bushwick (West),4730.0,2395.0,404.0,135.0,299.0,0.0,1311.0,186.0,120.0,66.0,38060.0
1518,36047042800,042800,BK1103,Gravesend (West),3789.0,1820.0,68.0,0.0,1492.0,0.0,183.0,226.0,11.0,215.0,30847.0
1519,36047042900,042900,BK0401,Bushwick (West),5205.0,1715.0,334.0,0.0,267.0,0.0,2461.0,428.0,162.0,266.0,31534.0
1520,36047043000,043000,BK1101,Bensonhurst,3276.0,1557.0,5.0,0.0,1260.0,0.0,168.0,286.0,93.0,193.0,18814.0
1521,36047043100,043100,BK0401,Bushwick (West),4654.0,1914.0,381.0,194.0,233.0,0.0,1391.0,541.0,331.0,210.0,29340.0
1522,36047043200,043200,BK1101,Bensonhurst,4195.0,1712.0,52.0,0.0,1810.0,0.0,465.0,156.0,21.0,135.0,28592.0
1523,36047043300,043300,BK0402,Bushwick (East),3529.0,472.0,713.0,15.0,159.0,30.0,1406.0,734.0,629.0,105.0,25089.0
1524,36047043400,043400,BK1101,Bensonhurst,3618.0,1479.0,113.0,0.0,1671.0,0.0,121.0,234.0,0.0,234.0,19963.0
1525,36047043500,043500,BK0402,Bushwick (East),4921.0,789.0,792.0,0.0,149.0,0.0,3056.0,135.0,135.0,0.0,33950.0
1526,36047043600,043600,BK1101,Bensonhurst,4877.0,2631.0,116.0,101.0,1496.0,0.0,244.0,289.0,0.0,289.0,21856.0
1527,36047043700,043700,BK0402,Bushwick (East),5796.0,1955.0,700.0,26.0,89.0,0.0,1786.0,1240.0,434.0,806.0,28976.0
1528,36047043800,043800,BK1204,Mapleton-Midwood (West),2532.0,2161.0,8.0,0.0,216.0,0.0,19.0,128.0,0.0,128.0,31574.0
1529,36047043900,043900,BK0402,Bushwick (East),3424.0,761.0,918.0,56.0,274.0,0.0,1151.0,264.0,64.0,200.0,27616.0
1530,36047044000,044000,BK1204,Mapleton-Midwood (West),2736.0,2346.0,68.0,0.0,117.0,0.0,112.0,93.0,0.0,93.0,30146.0
1531,36047044100,044100,BK0401,Bushwick (West),5101.0,1636.0,608.0,0.0,527.0,0.0,2253.0,77.0,35.0,42.0,26155.0
1532,36047044200,044200,BK1204,Mapleton-Midwood (West),2699.0,2561.0,3.0,0.0,25.0,0.0,16.0,94.0,49.0,45.0,40000.0
1533,36047044300,044300,BK0401,Bushwick (West),4417.0,2115.0,244.0,0.0,290.0,0.0,1443.0,325.0,305.0,20.0,33412.0
1534,36047044400,044400,BK1204,Mapleton-Midwood (West),3458.0,2925.0,229.0,0.0,134.0,0.0,162.0,8.0,0.0,8.0,25853.0
1535,36047044500,044500,BK0401,Bushwick (West),4393.0,1440.0,399.0,37.0,382.0,0.0,1832.0,303.0,164.0,139.0,39032.0
1536,36047044600,044600,BK1204,Mapleton-Midwood (West),1984.0,868.0,31.0,0.0,790.0,0.0,194.0,101.0,91.0,10.0,30581.0
1537,36047044700,044700,BK0401,Bushwick (West),2543.0,1204.0,475.0,0.0,67.0,15.0,733.0,49.0,10.0,39.0,23406.0
1538,36047044800,044800,BK1204,Mapleton-Midwood (West),1793.0,1556.0,0.0,0.0,174.0,0.0,0.0,63.0,41.0,22.0,31607.0
1539,36047044901,044901,BK0104,East Williamsburg,2989.0,703.0,1611.0,35.0,66.0,0.0,514.0,60.0,50.0,10.0,17333.0
1540,36047045000,045000,BK1204,Mapleton-Midwood (West),648.0,626.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,
1541,36047045200,045200,BK1204,Mapleton-Midwood (West),2564.0,2465.0,25.0,0.0,55.0,0.0,19.0,0.0,0.0,0.0,32181.0
1542,36047045300,045300,BK0104,East Williamsburg,2410.0,1021.0,658.0,0.0,35.0,0.0,596.0,100.0,23.0,77.0,23531.0
1543,36047045400,045400,BK1204,Mapleton-Midwood (West),1877.0,1455.0,13.0,0.0,54.0,0.0,355.0,0.0,0.0,0.0,30987.0
1544,36047045600,045600,BK1204,Mapleton-Midwood (West),2183.0,1377.0,38.0,0.0,308.0,0.0,143.0,317.0,6.0,311.0,26214.0
1545,36047045800,045800,BK1204,Mapleton-Midwood (West),1215.0,1169.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,42813.0
1546,36047046000,046000,BK1402,Flatbush (West)-Ditmas Park-Parkville,3104.0,1478.0,122.0,0.0,1038.0,0.0,180.0,286.0,118.0,168.0,35865.0
1547,36047046201,046201,BK1402,Flatbush (West)-Ditmas Park-Parkville,2050.0,1535.0,11.0,0.0,449.0,0.0,50.0,5.0,0.0,5.0,25163.0
1548,36047046202,046202,BK1204,Mapleton-Midwood (West),1894.0,1718.0,20.0,0.0,125.0,0.0,31.0,0.0,0.0,0.0,34132.0
1549,36047046400,046400,BK1204,Mapleton-Midwood (West),2717.0,2551.0,53.0,0.0,71.0,0.0,16.0,26.0,0.0,26.0,39397.0
1550,36047046800,046800,BK1204,Mapleton-Midwood (West),1995.0,1917.0,6.0,0.0,52.0,0.0,1.0,19.0,19.0,0.0,17566.0
1551,36047047000,047000,BK1202,Borough Park,2396.0,2359.0,3.0,0.0,0.0,0.0,0.0,34.0,1.0,33.0,32150.0
1552,36047047200,047200,BK1202,Borough Park,2865.0,2821.0,22.0,0.0,3.0,0.0,13.0,6.0,0.0,6.0,31858.0
1553,36047047400,047400,BK1202,Borough Park,2258.0,2137.0,4.0,0.0,0.0,0.0,99.0,18.0,0.0,18.0,23750.0
1554,36047047600,047600,BK1202,Borough Park,3004.0,2715.0,85.0,0.0,11.0,0.0,174.0,19.0,0.0,19.0,17851.0
1555,36047047700,047700,BK0104,East Williamsburg,3701.0,2853.0,75.0,0.0,243.0,0.0,155.0,375.0,176.0,199.0,71336.0
1556,36047047800,047800,BK1202,Borough Park,3926.0,3314.0,7.0,0.0,225.0,0.0,285.0,95.0,0.0,95.0,24299.0
1557,36047048000,048000,BK1402,Flatbush (West)-Ditmas Park-Parkville,3447.0,2088.0,116.0,171.0,546.0,0.0,516.0,10.0,10.0,0.0,18480.0
1558,36047048200,048200,BK1402,Flatbush (West)-Ditmas Park-Parkville,4955.0,3165.0,357.0,0.0,972.0,0.0,364.0,97.0,0.0,97.0,31864.0
1559,36047048400,048400,BK1203,Kensington,5566.0,4033.0,363.0,0.0,803.0,0.0,89.0,278.0,50.0,228.0,30647.0
1560,36047048500,048500,BK0104,East Williamsburg,2254.0,1372.0,207.0,108.0,105.0,0.0,299.0,163.0,28.0,135.0,41343.0
1561,36047048600,048600,BK1203,Kensington,3152.0,956.0,620.0,11.0,1162.0,0.0,395.0,8.0,0.0,8.0,25824.0
